sale_id,sale_date,product_name,category_name,store_name,country,quantity,price,revenue,claim_status,month,quarter,year,store_performance,price_category
OID-387123,2022-12-19,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387124,2022-12-19,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387125,2022-12-19,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387126,2022-12-19,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387127,2022-12-18,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387128,2022-12-18,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387129,2022-12-18,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387130,2022-12-18,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387131,2022-12-18,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387132,2022-12-18,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387133,2022-12-18,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387134,2022-12-18,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387135,2022-12-18,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387136,2022-12-18,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387137,2022-12-18,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387138,2022-12-18,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387139,2022-12-17,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387140,2022-12-17,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387141,2022-12-16,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387142,2022-12-16,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387143,2022-12-16,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387144,2022-12-16,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387145,2022-12-16,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387146,2022-12-16,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387147,2022-12-16,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387148,2022-12-16,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387149,2022-12-16,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387150,2022-12-16,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387151,2022-12-16,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387152,2022-12-16,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387153,2022-12-16,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387154,2022-12-15,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387155,2022-12-15,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387156,2022-12-15,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387157,2022-12-15,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387158,2022-12-15,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387159,2022-12-15,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387160,2022-12-15,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387161,2022-12-15,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387162,2022-12-15,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387163,2022-12-15,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387164,2022-12-15,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387165,2022-12-15,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387166,2022-12-15,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387167,2022-12-15,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387168,2022-12-15,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387169,2022-12-13,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387170,2022-12-13,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387171,2022-12-13,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387172,2022-12-13,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387173,2022-12-13,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387174,2022-12-13,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387175,2022-12-13,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387176,2022-12-13,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387177,2022-12-13,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387178,2022-12-13,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387179,2022-12-13,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387180,2022-12-13,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387181,2022-12-13,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387182,2022-12-13,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387183,2022-12-13,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387184,2022-12-12,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387185,2022-12-12,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387186,2022-12-12,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387187,2022-12-12,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387188,2022-12-12,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387189,2022-12-12,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387190,2022-12-12,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387191,2022-12-12,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387192,2022-12-12,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387193,2022-12-12,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387194,2022-12-12,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387195,2022-12-10,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387196,2022-12-10,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387197,2022-12-10,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387198,2022-12-10,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387199,2022-12-10,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387200,2022-12-10,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387201,2022-12-10,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387202,2022-12-10,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387203,2022-12-10,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387204,2022-12-10,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387205,2022-12-10,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387206,2022-12-10,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387207,2022-12-10,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387208,2022-12-10,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387209,2022-12-10,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387210,2022-12-10,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387211,2022-12-10,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387212,2022-12-10,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387213,2022-12-10,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387214,2022-12-10,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387215,2022-12-09,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387216,2022-12-09,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387217,2022-12-09,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387218,2022-12-09,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387219,2022-12-09,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387220,2022-12-09,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387221,2022-12-09,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387222,2022-12-08,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387223,2022-12-08,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387224,2022-12-08,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387225,2022-12-08,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387226,2022-12-08,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387227,2022-12-08,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387228,2022-12-08,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387229,2022-12-08,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387230,2022-12-08,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387231,2022-12-08,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387232,2022-12-08,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387233,2022-12-08,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387234,2022-12-08,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387235,2022-12-08,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387236,2022-12-08,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387237,2022-12-08,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387238,2022-12-08,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387239,2022-12-08,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387240,2022-12-08,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387241,2022-12-07,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387242,2022-12-06,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387243,2022-12-06,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387244,2022-12-06,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387245,2022-12-06,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387246,2022-12-06,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387247,2022-12-06,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387248,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387249,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387250,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387251,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387252,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387253,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387254,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387255,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387256,2022-12-06,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387257,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387258,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387259,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387260,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387261,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387262,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387263,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387264,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387265,2022-12-06,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387266,2022-12-06,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387267,2022-12-06,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387268,2022-12-06,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Paid Repaired,December,4,2022,Poor,Budget
OID-387269,2022-12-06,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387270,2022-12-06,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387271,2022-12-06,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387272,2022-12-05,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387273,2022-12-05,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387274,2022-12-05,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387275,2022-12-05,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387276,2022-12-05,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387277,2022-12-05,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387278,2022-12-05,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387279,2022-12-05,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387280,2022-12-05,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387281,2022-12-05,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387282,2022-12-05,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387283,2022-12-05,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387284,2022-12-05,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387285,2022-12-05,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387286,2022-12-05,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387287,2022-12-05,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387288,2022-12-05,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387289,2022-12-05,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387290,2022-12-05,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387291,2022-12-05,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387292,2022-12-05,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387293,2022-12-05,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387294,2022-12-05,"iPad Pro (M2, 11-inch)",Tablet,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387295,2022-12-04,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387296,2022-12-04,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387297,2022-12-04,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387298,2022-12-04,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387299,2022-12-04,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387300,2022-12-04,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387301,2022-12-04,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387302,2022-12-04,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387303,2022-12-04,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387304,2022-12-04,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387305,2022-12-04,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387306,2022-12-04,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387307,2022-12-04,iPad (10th Gen),Tablet,Apple Milan,Italy,1,449,449,Warranty Void,December,4,2022,Poor,Budget
OID-387308,2022-12-03,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387309,2022-12-03,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387310,2022-12-03,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387311,2022-12-03,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387312,2022-12-02,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387313,2022-12-02,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Paid Repaired,December,4,2022,Poor,Budget
OID-387314,2022-12-02,iPhone 14 Pro,Smartphone,Apple Milan,Italy,1,999,999,Warranty Void,December,4,2022,Poor,Budget
OID-387315,2022-12-02,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387316,2022-12-02,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387317,2022-12-02,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Paid Repaired,December,4,2022,Poor,Budget
OID-387318,2022-12-02,iPhone 14,Smartphone,Apple Milan,Italy,1,799,799,Warranty Void,December,4,2022,Poor,Budget
OID-387319,2022-12-02,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387320,2022-12-02,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Paid Repaired,December,4,2022,Poor,Budget
OID-387321,2022-12-02,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387322,2022-12-02,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
OID-387323,2022-12-02,AirPods Pro (2nd Gen),Audio,Apple Milan,Italy,1,249,249,Warranty Void,December,4,2022,Poor,Budget
